project_id,project_name,methodologyorprotocol,fully_harmonized_methodologyorprotocol,region,voluntary_registry,type_from_registry,project_developer,arborwa_project,type,rule-based_type_mapping_first
VCS3107,Zhuangmiao-3 Water Management with Rice Cultivation,AMS-III.AU,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Asia,VCS,Agriculture Forestry and Other Land Use,"Yunnan Ruihan Agricultural Technology Development Co., Ltd.",No,Rice Emission Reductions,Rice Emission Reductions
GS7576,Household biogas plants in rural parts of North East India,AMS-I.E.,AMS-I.E. Switch from non-renewable biomass for thermal applications by the user, ,GOLD,Biogas - Heat,Value Network Venture Advisory Services Pte. Ltd.,No,Biodigesters, 
VCS470,Xinjiang Dabancheng Sanchang Phase III Wind Power Project,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources,Asia,VCS,Energy industries (renewable/non-renewable sources),"Xinjiang Tianfeng Wind Power Co., Ltd.",No,Wind,Wind
VCS52,Nascente Ceramic Fuel Switching Project,AMS-I.E.,AMS-I.E. Switch from non-renewable biomass for thermal applications by the user,Latin America,VCS,Energy industries (renewable/non-renewable sources),Multiple Proponents,No,Biomass, 
VCS3935,Angovo Maharitra,AMS-II.G.,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass,Africa,VCS,Energy demand,CARBON CREDITS CONSULTING S.R.L.,No,Cookstoves, 
VCS109,8.25 MW Bundled Wind Power Project,AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation,Asia,VCS,Energy industries (renewable/non-renewable sources),M/s MITCON Consultancy Services Ltd.,No,Wind,Wind
GS7516,GS1366 VPA 19 Kilifi Borehole Rehabilitation Project ,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,CO2balance UK ltd,No,Community Boreholes, 
VCS3637,Kayseri Landfill Gas to Power Generation Project,ACM0001,ACM0001 Flaring or use of landfill gas,Middle East,VCS,Energy industries (renewable/non-renewable sources); Waste handling and disposal,R Enerji Elektrik Üretim A.Ş.,No,Landfill Methane,Landfill Methane
GS11929,GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 31,AMS-II.G.,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass, ,GOLD,Energy Efficiency - Domestic,Hestian Innovation,No,Cookstoves, 
GS10658,GS5658 VPA 17: Water is Life Madagascar  ,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,Carbonsink (Carbonsink Group S.r.l.),No,Clean Water, 
CAR517,Anson County Landfill,CAR U.S. Landfill Protocol,CAR U.S. Landfill Protocol, ,CAR,Landfill Gas Capture/Combustion,"Anew Environmental, LLC",No,Landfill Methane,Landfill Methane
GS9998,Nepal Biogas Support Program - CPA1: 20 000 digesters, , , ,GOLD,Biogas - Heat,Deactivated Projects,No,Biodigesters, 
GS10928,GS1340 - Efficient cookstoves in Burkina Faso – tiipaalga F3PA cookstoves in Center-South Protected Areas - VPA-24,GS MS Simplified Methodology for Efficient Cookstoves,GS Simplified Methodology for Clean and Efficient Cookstoves, ,GOLD,Energy Efficiency - Domestic,Tiipaalga,No,Cookstoves,Cookstoves
CAR1126,West River Farm Anaerobic Digester Project,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems, ,CAR,Livestock - ARB Compliance,"Camco Offsets I, LLC",Compliance,Manure Methane Digester,Manure Methane Digester
GS11629,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA010,AMS-II.G.,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass, ,GOLD,Energy Efficiency - Domestic,Greenway Grameen Infra Private Limited,No,Cookstoves, 
VCS1231,"Mordogan Wind Power Project, Turkey",AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation,Middle East,VCS,Energy industries (renewable/non-renewable sources),Egenda Ege Enerji Uretim A.S,No,Wind,Wind
CAR509,Larimer County Landfill Gas Project,CAR U.S. Landfill Protocol,CAR U.S. Landfill Protocol, ,CAR,Landfill Gas Capture/Combustion,"Larimer Energy, LLC",No,Landfill Methane,Landfill Methane
VCS1184,Hebei Chengde Weichang Wuxiangliang Wind Power Project,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources,Asia,VCS,Energy industries (renewable/non-renewable sources),"Hebei Longyuan Wind Power Co., Ltd.",No,Wind,Wind
GS12567,Jibu Rwanda Carbon Credit Program,GS Methodology for emission reductions from safe drinking water supply,GS Methodology for emission reductions from safe drinking water supply, ,GOLD,Energy Efficiency - Domestic,Carbonsink (Carbonsink Group S.r.l.),No,Clean Water,Clean Water
VCS409,MedcoEnergi Associated Gas Recovery and Utilization Project,AM0009,AM0009 Recovery and utilization of gas from oil fields that would otherwise be flared or vented,Asia,VCS,"Fugitive emissions from fuels (solid, oil and gas)",PT. Medco LPG Kaji (MLK),No,Waste Gas Recovery,Waste Gas Recovery
GS7554,Methane Reduction in Irrigated Rice Production Thailand ,CDM METHODOLOGY - AMS-III.AU “METHANE EMISSION REDUCTION BY ADJUSTED WATER MANAGEMENT PRACTICE IN RICE CULTIVATION,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation, ,GOLD,Other,myclimate Foundation,No,Rice Emission Reductions,Rice Emission Reductions
VCS995,"TIST Program in Uganda, VCS 006",AR-AMS0001,AR-AMS0001 Simplified baseline and monitoring methodologies for small-scale A/R CDM project activities implemented on grasslands or croplands with limited displacement of pre-project activities,Africa,VCS,Agriculture Forestry and Other Land Use,Clean Air Action Corporation,No,Afforestation/Reforestation,Afforestation/Reforestation
VCS4742,The Resilient Tarangire Ecosystem Project,VM0042,VM0042 Methodology for Improved Agricultural Land Management,Africa,VCS,Agriculture Forestry and Other Land Use,The Nature Conservancy,No,Sustainable Grassland Management, 
VCS1289,Talas de Maciel II Wind Farm,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources,Latin America,VCS,Energy industries (renewable/non-renewable sources),Cadonal S.A.,No,Wind,Wind
VCS2079,Fazenda Nascente do Luar Agroforestry Project,AR-ACM0003,AR-ACM0003 Afforestation and reforestation of lands except wetlands,Latin America,VCS,Agriculture Forestry and Other Land Use,CARBON CREDITS CONSULTING S.R.L.,No,Afforestation/Reforestation,Afforestation/Reforestation
VCS2065,Renewable Energy Power Projects by Atria Power,ACM0002,ACM0002 Grid-connected electricity generation from renewable sources,Asia,VCS,Energy industries (renewable/non-renewable sources),Multiple Proponents,No,RE Bundled, 
VCS2343,Zhanjiang Mangrove Afforestation Project,AR-AM0014,AR-AM0014 Afforestation and reforestation of degraded mangrove habitats,Asia,VCS,Agriculture Forestry and Other Land Use,"Third Institute of Oceanography, Ministry of Natural Resources",No,Wetland Restoration,Wetland Restoration
VCS2320,National REDD+ Project in the Democratic Republic of Congo,VM0015,VM0015 Methodology for Avoided Unplanned Deforestation,Africa,VCS,Agriculture Forestry and Other Land Use,Kanaka Management Services Pvt. Ltd,No,REDD+, 
GS7708,GS1366 VPA 44 Coastal Kenya Borehole Rehabilitation Project,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,CO2balance UK ltd,No,Community Boreholes, 
GS7671,GS1247 VPA 219 Central and Western Uganda Safe Water Project,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,CO2balance UK ltd,No,Clean Water, 
VCS4160,Installation of high efficiency wood burning cookstoves in Togo,VMR0006,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Africa,VCS,Energy demand,C-Quest Capital CR Stoves Pte. Ltd.,No,Cookstoves, 
VCS1393,Anaerobic digestion and heat generation at Sugar Corporation of Uganda Limited,AMS-I.C.;AMS-III.H.,AMS-I.C. Thermal energy production with or without electricity;AMS-III.H. Methane recovery in wastewater treatment,Africa,VCS,Energy industries (renewable/non-renewable sources); Waste handling and disposal,Multiple Proponents,No,Methane Recovery in Wastewater, 
ACR479,Advanced Refrigeration US49 - ARS 001,Advanced Refrigeration Systems,ACR Advanced Refrigeration Systems, ,ACR,Industrial Process Emissions,"True Manufacturing Co., Inc.",No,Advanced Refrigerants,Advanced Refrigerants
CAR1446,Captura de carbono forestal en el Ejido Corral de Piedra,CAR Mexico Forest Protocol,CAR Mexico Forest Protocol, ,CAR,Forestry - MX,TERRITORIOS RURALES SOSTENIBLES AC,No,Improved Forest Management,Improved Forest Management
GS3591,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-077,AMS-I.C.,AMS-I.C. Thermal energy production with or without electricity, ,GOLD,Biogas - Heat,Chengdu Oasis Science & Technology Co Ltd,No,Biodigesters, 
GS10727,GS1247 VPA 248 Kaliro Safe Water,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,CO2balance UK ltd,No,Community Boreholes, 
GS7002,Namene Solar Light Company: Solar Lighting Project Zambia 1,AMS-III.AR.,AMS-III.AR. Substituting fossil fuel based lighting with LED/CFL lighting systems, ,GOLD,Solar Thermal - Electricity,Namene Solar Lights Ltd.,No,Solar Lighting,Solar Lighting
GS1699,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-008,AMS-I.C.,AMS-I.C. Thermal energy production with or without electricity, ,GOLD,Biogas - Heat,Chengdu Oasis Science & Technology Co Ltd,No,Biodigesters, 
VCS868,"REDD project in Brazil nut concessions in Madre de Dios, Peru",VM0007,VM0007 REDD+ Methodology Framework (REDD-MF),Latin America,VCS,Agriculture Forestry and Other Land Use,Bosques Amazónicos,No,REDD+, 
GS4442,Elmali Wind Power Plant (WPP),ACM0002,ACM0002 Grid-connected electricity generation from renewable sources, ,GOLD,Wind,HANAY ELEKTRİK ÜRETİM ANONİM ŞİRKETİ,No,Wind,Wind
VCS3060,Wushan County MSW Landfill Site LFG Pollution Treatment and Comprehensive Utilization Project,AMS-I.D.;AMS-III.G.,AMS-I.D. Grid connected renewable electricity generation;AMS-III.G. Landfill methane recovery,Asia,VCS,Energy industries (renewable/non-renewable sources); Waste handling and disposal,"Henan BCCY Environmental Energy CO.,LTD.",No,Landfill Methane,Landfill Methane
VCS3610,Methane avoidance in rice cultivation in Xinzhou district of Huarong county,AMS-III.AU,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Asia,VCS,Agriculture Forestry and Other Land Use,"Hunan Yueyang Huabanqiao Market Development Co., Ltd.",No,Rice Emission Reductions,Rice Emission Reductions
VCS2808,Madagascar Improved Cook Stove Project by KCM-Wood#CPA-W-044,AMS-II.G.,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass,Africa,VCS,Energy demand,Korea Carbon Management Ltd,No,Cookstoves, 
CAR1539,P.P. El Tecolote,CAR Mexico Forest Protocol,CAR Mexico Forest Protocol, ,CAR,Forestry - MX,Bioforestal Innovación Sustentable S.C.,No,Improved Forest Management,Improved Forest Management
CAR1215,CF Ataya IFM,ARB Compliance Offset Protocol: U.S. Forest Projects,ARB Compliance Offset Protocol: U.S. Forest Projects, ,CAR,Improved Forest Management - ARB Compliance,The Nature Conservancy,Compliance,Improved Forest Management,Improved Forest Management
GS10459,Grid Connected Wind Power Project In Maharashtra India By Bhilwara (GS3705 CER to VER Conversion),ACM0002,ACM0002 Grid-connected electricity generation from renewable sources, ,GOLD,Wind,EKI Energy Services Limited,No,Wind,Wind
GS12390,Improved Cookstove and Safe Water Programme – Nigeria - VPA 74,GS Methodology for emission reductions from safe drinking water supply,GS Methodology for emission reductions from safe drinking water supply, ,GOLD,Energy Efficiency - Domestic,Impact Carbon,No,Clean Water,Clean Water
GS3698,Native Clean Water Programme South East Asia,Not provided,Not provided, ,GOLD,Energy Efficiency - Domestic,NATIVE A PUBLIC BENEFIT CORPORATION,No,Clean Water, 
CAR1677,Ejido Verde 1 - Ejido La Cebadilla y Anexos,CAR Mexico Forest Protocol,CAR Mexico Forest Protocol, ,CAR,Forestry - MX,EJIDO VERDE S.A.P.I. DE C.V.,No,Improved Forest Management,Improved Forest Management
VCS2923,Grouped Projects for Viet Nam Cookstove Program.,VMR0006,VMR0006 Energy Efficiency and Fuel Switch Measures in Thermal Applications,Asia,VCS,Energy demand,Sustainability Investment Promotion and Development Joint Stock Company,No,Cookstoves, 
GS7372,GS1366 VPA 15 Kilifi Borehole Rehabilitation Project ,GS TPDDTEC,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption, ,GOLD,Energy Efficiency - Domestic,CO2balance UK ltd,No,Community Boreholes, 
GS11747,VPA 50 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,GS MS Simplified Methodology for Efficient Cookstoves,GS Simplified Methodology for Clean and Efficient Cookstoves, ,GOLD,Energy Efficiency - Domestic,Bangladesh Bondhu Foundation,No,Cookstoves,Cookstoves
CAR1270,A-Gas Americas 2017-8,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks, ,CAR,Ozone Depleting Substances - U.S. - ARB Compliance,Reclamation Technologies Inc.,Compliance,Ozone Depleting Substances Recovery & Destruction,Ozone Depleting Substances Recovery & Destruction
VCS638,Rockingham County Landfill Gas Combustion Project,ACM0001,ACM0001 Flaring or use of landfill gas,North America,VCS,Waste handling and disposal,County of Rockingham,No,Landfill Methane,Landfill Methane
GS12367,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA030,AMS-II.G.,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass, ,GOLD,Energy Efficiency - Domestic,Greenway Grameen Infra Private Limited,No,Cookstoves, 
VCS1857,Grouped OFF-GRID Renewable Energy Project in India,AMS-I.F.,AMS-I.F. Renewable electricity generation for captive use and mini-grid,Asia,VCS,Energy industries (renewable/non-renewable sources),Multiple Proponents,No,RE Bundled, 
VCS748,MRO Grouped Wind Projects Phase I,AMS-I.D.,AMS-I.D. Grid connected renewable electricity generation,North America,VCS,Energy industries (renewable/non-renewable sources),Multiple Proponents,No,Wind,Wind
VCS1165,GEC Organics Corp.,Methodology Under Development,Methodology Under Development,North America,VCS,"Livestock, enteric fermentation, and manure management",GEC Organics Corp.,No,Manure Methane Digester, 
GS1031,The Breathing Space Improved Cooking Stoves Programme India - VPA No. 04 Envirofit,AMS-II.G.,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass, ,GOLD,Energy Efficiency - Domestic,Envirofit International Ltd.,No,Cookstoves, 
VCS3083,Lincheng-1 Adjusted Water Management in Rice Cultivation,AMS-III.AU,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Asia,VCS,Agriculture Forestry and Other Land Use,"Guizhou Haifengjufu Agricultural Science and Technology Co., Ltd",No,Rice Emission Reductions,Rice Emission Reductions
VCS3082,Chiyou-1 Adjusted Water Management in Rice Cultivation,AMS-III.AU,AMS-III.AU. Methane emission reduction by adjusted water management practice in rice cultivation,Asia,VCS,Agriculture Forestry and Other Land Use,"Guizhou Yuanda Carbon Forestry Development Co., Ltd",No,Rice Emission Reductions,Rice Emission Reductions
